YEAR	AREA	STATION	CPUE	CONDUCT	D1AUG	DEPTH	EFFORT	TEMP	TURBID
2011	LSLO	F030	2	260.0	30	14.65	1340	19.94	1.93
2011	LSLO	F031	3	263.0	31	4.75	1380	20.10	2.84
2011	LSLO	F032	1	282.0	29	8.93	1200	20.95	1.79
2011	LSLO	F033	2	294.0	31	3.45	1330	20.72	1.35
2011	LSLO	F034	4	296.0	32	9.38	1340	20.41	0.53
2011	LSLO	F035	2	289.0	31	3.90	1435	21.09	1.73
2011	LSLO	F036	2	291.0	45	3.00	1515	20.07	0.89
2011	LSLO	F037	2	285.0	46	3.13	1420	20.42	0.92
2011	LSLO	F038	0	285.0	46	3.15	1410	20.43	0.53
2011	LSLO	F039	6	91.0	50	9.70	1285	17.69	8.00
2011	LSLO	F040	9	92.0	50	4.95	1195	17.27	7.68
2011	LSLO	F041	8	112.0	50	4.90	1150	17.29	9.01
2011	LSLO	F042	2	291.0	45	3.25	1450	20.09	0.47
2011	LSLO	F043	5	291.0	45	3.98	1530	20.50	0.82
2011	LSLO	F044	1	289.0	46	3.30	1180	20.22	0.80
2011	LSLO	F045	23	140.0	50	9.00	1355	17.05	7.17
2011	LSLO	F046	0	295.0	44	5.00	1440	20.35	2.40
2011	LSLO	F047	4	292.0	44	4.08	1410	20.22	0.61
2011	LSLO	F048	2	293.0	43	4.48	1165	20.32	0.76
2011	LSLO	F049	29	238.0	50	3.78	1270	17.45	5.23
2011	LSLO	F050	2	289.0	32	7.38	1420	21.15	0.97
2011	LSLO	F051	2	289.0	31	4.93	1505	21.22	1.11
2011	LSLO	F052	0	294.0	43	3.33	1105	20.29	0.43
2011	LSLO	F053	9	288.0	39	5.10	1410	20.27	1.61
2011	LSLO	F054	24	293.0	44	4.73	1420	20.39	1.74
2011	LSLO	F055	5	103.0	50	2.73	1240	17.06	6.90
2011	LSLO	F056	4	288.0	30	11.73	1440	20.85	1.71
2011	LSLO	F057	1	288.0	32	2.81	1375	21.32	0.89
2011	LSLO	F058	0	288.0	32	3.30	1540	21.72	0.69
2011	LSLO	F059	3	294.0	39	4.73	1395	20.15	1.88
2011	LSLO	F060	13	293.0	43	6.95	1265	20.29	2.11
2011	LSLO	F061	14	215.0	45	4.08	1375	21.02	4.21
2011	LSLO	F063	10	297.0	37	4.03	1090	20.58	1.99
2011	LSLO	F064	23	294.0	44	7.13	1395	20.52	1.30
2011	LSLO	F065	9	276.0	37	5.60	1245	20.77	3.73
2011	LSLO	F066	4	296.0	38	4.98	1330	20.41	2.70
2011	LSLO	F067	12	297.0	38	5.78	1350	20.24	2.98
2011	LSLO	F068	4	289.0	45	3.85	1420	20.86	1.86
2011	LSLO	F069	1	296.0	37	4.68	1195	20.64	1.47
2011	LSLO	F070	5	297.0	38	5.85	1350	20.34	3.36
2011	LSLO	F071	11	289.0	45	4.35	1265	21.12	0.94
2011	LSLO	F072	3	201.0	45	2.90	1460	20.92	5.44
2011	LSLO	F074	4	295.0	46	7.80	1390	19.61	1.49
2011	LSLO	F075	7	287.0	45	4.08	1340	21.30	2.10
2011	LSLO	F076	1	295.0	38	8.68	1380	20.62	1.16
2011	LSLO	F077	0	295.0	39	8.40	1435	20.28	1.06
2011	LSLO	F078	8	292.0	46	4.20	1375	19.80	0.96
2011	LSLO	F079	2	295.0	39	14.55	1405	20.41	1.06
2011	LSLO	F080	2	294.0	46	7.08	1380	19.58	1.24
2013	LSLO	F002	0	276.0	69	8.10	1480	15.00	1.17
2013	LSLO	F006	0	262.0	69	2.88	1505	15.10	1.15
2013	LSLO	F010	6	262.0	69	14.78	1550	15.20	1.21
2013	LSLO	F011	0	310.0	70	2.58	1470	14.30	0.98
2013	LSLO	F019	0	282.0	70	2.10	1515	14.80	0.90
2013	LSLO	F021	1	291.0	70	4.80	1500	14.30	1.06
2013	LSLO	F025	1	283.0	70	4.85	1442	14.30	1.00
2013	LSLO	F030	7	347.0	76	14.28	1350	15.30	1.94
2013	LSLO	F033	3	301.0	76	2.73	1255	15.20	0.70
2013	LSLO	F037	0	290.0	68	3.03	1245	14.20	1.45
2013	LSLO	F039	1	118.0	68	9.28	1240	14.30	8.08
2013	LSLO	F041	12	123.0	68	5.40	1283	14.30	6.03
2013	LSLO	F043	0	297.0	76	3.65	1325	14.90	0.71
2013	LSLO	F046	0	260.0	69	4.43	1470	15.00	1.13
2013	LSLO	F049	6	218.0	68	3.48	1270	14.00	4.09
2013	LSLO	F050	1	286.0	76	7.83	1345	15.40	0.75
2013	LSLO	F053	1	294.0	76	4.80	1375	15.00	0.80
2013	LSLO	F061	13	256.0	68	3.58	1233	13.80	3.36
2013	LSLO	F063	2	293.0	76	3.73	1305	15.30	1.05
2013	LSLO	F067	7	288.0	71	5.40	1455	14.80	0.99
2013	LSLO	F071	0	273.0	71	3.80	1430	14.70	1.07
2013	LSLO	F074	0	279.0	71	10.85	1420	14.80	0.97
2013	LSLO	F076	4	291.0	76	8.70	1320	15.30	1.09
2013	LSLO	F080	7	282.0	71	6.90	1450	15.00	0.90
2016	LSLO	F002	4	298.0	50	7.73	1480	22.36	1.34
2016	LSLO	F006	14	296.0	50	2.93	1345	22.30	1.70
2016	LSLO	F010	10	297.0	51	13.83	1425	22.08	1.35
2016	LSLO	F011	0	285.0	52	2.78	1600	21.34	0.70
2016	LSLO	F015	0	298.0	52	3.15	1390	21.07	0.74
2016	LSLO	F019	1	297.0	53	3.18	1425	21.01	1.08
2016	LSLO	F021	1	297.0	53	4.38	1515	20.18	1.78
2016	LSLO	F025	0	299.3	58	6.05	1420	18.10	0.59
2016	LSLO	F029	2	148.5	50	2.83	1460	22.00	4.10
2016	LSLO	F030	6	297.7	50	13.68	1415	22.20	1.53
2016	LSLO	F033	1	298.6	50	3.83	1340	22.20	2.43
2016	LSLO	F037	1	294.7	51	3.23	1560	21.70	0.72
2016	LSLO	F039	2	87.7	51	9.08	1470	21.00	4.41
2016	LSLO	F041	4	88.9	52	3.65	1675	21.40	5.72
2016	LSLO	F043	1	293.6	57	2.60	1630	19.40	0.63
2016	LSLO	F046	0	294.0	51	1.84	1630	22.04	1.00
2016	LSLO	F049	12	92.5	52	3.55	1605	21.20	7.25
2016	LSLO	F050	0	298.0	51	7.00	1560	22.01	1.14
2016	LSLO	F053	2	296.1	57	4.73	1590	19.10	0.81
2016	LSLO	F058	0	295.8	57	3.30	1570	20.00	1.13
2016	LSLO	F061	15	213.6	52	3.90	1500	21.20	3.62
2016	LSLO	F063	0	294.9	57	3.50	1545	20.00	0.88
2016	LSLO	F067	4	300.2	58	5.53	1535	19.14	1.30
2016	LSLO	F071	1	297.8	58	4.13	1510	19.00	1.21
2016	LSLO	F074	1	301.5	53	6.80	1475	20.50	1.72
2016	LSLO	F076	1	300.2	58	7.68	1440	19.60	0.91
2016	LSLO	F080	0	298.3	53	9.98	1465	20.40	1.23
2019	LSLO	F002	2	297.0	47	8.70	1450	19.20	1.80
2019	LSLO	F006	0	295.0	47	3.53	1491	19.20	1.92
2019	LSLO	F010	16	300.9	48	15.05	1450	19.30	1.91
2019	LSLO	F011	0	301.4	48	2.38	1440	18.50	1.16
2019	LSLO	F015	1	294.0	43	3.63	1421	19.58	2.03
2019	LSLO	F019	0	294.0	43	2.43	1485	19.96	1.93
2019	LSLO	F021	1	302.1	43	5.20	1410	19.30	2.22
2019	LSLO	F025	1	300.7	43	6.53	1415	19.30	1.25
2019	LSLO	F029	3	305.5	47	3.63	1465	19.20	1.87
2019	LSLO	F030	1	304.4	47	15.78	1550	19.50	1.33
2019	LSLO	F033	5	298.0	47	3.90	1440	19.19	1.98
2019	LSLO	F037	4	304.9	41	3.83	1470	19.90	2.09
2019	LSLO	F039	9	295.0	41	9.73	1563	19.23	2.40
2019	LSLO	F041	10	296.0	41	4.85	1594	19.80	3.04
2019	LSLO	F043	3	304.3	41	4.25	1430	20.20	2.77
2019	LSLO	F046	0	297.0	48	4.95	1450	19.34	1.48
2019	LSLO	F049	11	297.0	40	4.18	1487	19.80	2.94
2019	LSLO	F053	1	298.0	40	5.55	1400	19.80	2.22
2019	LSLO	F058	0	296.0	40	4.00	1527	20.14	3.12
2019	LSLO	F061	9	303.8	40	4.65	1510	19.80	2.96
2019	LSLO	F063	0	301.8	40	4.18	1530	20.20	1.75
2019	LSLO	F067	0	304.5	42	6.03	1500	19.80	2.20
2019	LSLO	F071	0	304.3	42	4.85	1485	19.80	3.22
2019	LSLO	F074	1	297.0	42	11.40	1539	19.92	2.05
2019	LSLO	F076	0	297.0	42	7.55	1473	20.06	1.99
2019	LSLO	F080	6	297.0	42	7.90	1480	19.75	2.21
2002	LSPN	F002	0	232.0	61	1.93	1375	17.30	2.77
2002	LSPN	F003	2	221.0	62	1.78	1400	17.90	5.15
2002	LSPN	F004	0	239.0	61	2.53	1625	16.80	2.45
2002	LSPN	F005	0	238.0	62	2.03	1325	17.20	3.39
2002	LSPN	F006	0	250.0	57	2.06	1381	18.90	4.71
2002	LSPN	F007	1	184.0	40	3.27	1176	22.20	10.20
2002	LSPN	F008	0	218.0	61	2.60	1780	17.30	2.80
2002	LSPN	F009	2	199.0	43	2.03	1443	19.80	8.65
2002	LSPN	F010	6	258.0	57	3.73	1465	19.50	3.99
2002	LSPN	F011	2	181.0	50	2.41	1486	18.80	9.18
2002	LSPN	F012	1	259.0	57	3.76	1435	19.30	3.40
2002	LSPN	F013	2	198.0	43	2.31	1426	19.70	9.82
2002	LSPN	F014	0	248.0	50	2.81	1264	18.90	4.04
2002	LSPN	F017	12	173.0	40	2.08	1437	22.40	6.75
2002	LSPN	F018	3	236.0	43	3.25	1503	19.50	6.70
2002	LSPN	F019	1	194.0	62	1.88	1429	17.30	8.20
2002	LSPN	F021	0	190.0	36	3.01	1448	21.00	4.83
2002	LSPN	F022	1	161.0	36	2.00	1521	20.50	8.48
2002	LSPN	F023	1	232.0	34	2.33	1395	22.40	3.13
2002	LSPN	F024	2	200.0	62	2.20	1330	17.20	13.90
2002	LSPN	F025	8	179.0	26	1.85	1410	21.40	4.55
2002	LSPN	F026	3	261.0	26	2.55	1440	22.20	4.05
2002	LSPN	F027	5	189.0	34	2.43	1305	22.00	6.22
2002	LSPN	F028	0	256.0	50	1.98	1335	18.30	4.22
2002	LSPN	F029	0	232.0	63	2.60	1515	18.10	10.98
2002	LSPN	F030	6	171.0	29	1.93	1365	20.30	6.50
2002	LSPN	F031	2	184.0	63	2.35	1515	18.10	9.34
2002	LSPN	F032	4	173.0	54	1.80	1485	20.00	11.38
2002	LSPN	F033	3	238.0	40	2.90	1530	22.00	2.74
2002	LSPN	F034	6	194.0	54	2.85	1470	20.10	8.41
2002	LSPN	F035	10	158.0	36	1.83	1440	20.40	6.11
2002	LSPN	F036	5	261.0	63	2.05	1365	17.80	7.42
2002	LSPN	F037	3	231.0	43	3.15	1875	18.10	4.76
2002	LSPN	F038	4	183.0	54	2.50	1485	20.00	10.83
2002	LSPN	F039	0	261.0	47	3.40	1320	19.10	8.20
2002	LSPN	F040	6	231.0	69	3.20	1365	13.70	10.43
2002	LSPN	F041	3	151.0	36	2.00	1455	20.20	6.97
2002	LSPN	F042	7	261.0	28	3.08	1650	20.80	8.78
2002	LSPN	F043	2	172.0	47	3.20	1350	18.30	5.94
2002	LSPN	F045	6	226.0	36	3.43	1500	20.70	3.89
2002	LSPN	F046	1	174.0	57	1.94	1455	18.10	7.59
2002	LSPN	F047	2	264.0	28	3.63	1650	20.50	7.97
2002	LSPN	F048	4	179.0	64	2.10	1605	16.70	8.50
2002	LSPN	F049	4	172.0	35	2.13	1470	21.80	13.33
2002	LSPN	F050	3	178.0	47	1.88	1500	18.60	7.32
2002	LSPN	F051	8	183.0	64	2.03	1410	16.50	6.99
2002	LSPN	F052	7	181.0	43	2.23	1770	18.20	6.97
2002	LSPN	F053	0	190.0	28	2.20	1500	20.00	5.38
2002	LSPN	F054	4	177.0	64	1.90	1440	16.50	8.55
2002	LSPN	F055	1	200.0	69	2.58	1335	12.80	28.60
2002	LSPN	F056	2	242.0	27	6.28	1410	21.50	6.78
2007	LSPN	F001	6	206.0	36	3.30	1406	19.90	5.25
2007	LSPN	F002	1	208.0	35	2.10	1430	19.06	5.63
2007	LSPN	F003	1	218.0	35	1.85	1320	20.48	5.63
2007	LSPN	F004	1	211.0	36	2.28	1446	19.44	4.16
2007	LSPN	F005	0	206.0	36	2.08	1391	18.76	1.72
2007	LSPN	F006	2	223.0	35	2.15	1320	20.17	5.50
2007	LSPN	F007	0	161.0	48	2.93	1275	17.50	7.88
2007	LSPN	F008	5	201.0	35	2.28	1174	21.26	6.52
2007	LSPN	F009	0	150.0	48	1.93	1345	15.38	10.63
2007	LSPN	F010	11	239.0	36	2.93	1446	20.78	3.72
2007	LSPN	F011	1	172.0	35	2.10	1271	20.20	10.67
2007	LSPN	F012	1	231.0	57	3.40	1363	19.15	5.97
2007	LSPN	F013	2	142.0	48	2.33	1420	17.15	11.40
2007	LSPN	F014	0	218.0	57	2.53	1376	19.01	5.45
2007	LSPN	F017	0	188.0	57	2.00	1403	19.17	6.81
2007	LSPN	F018	2	237.0	27	2.60	1130	22.95	2.79
2007	LSPN	F019	0	172.0	58	2.10	1220	18.35	7.25
2007	LSPN	F020	6	250.0	27	1.95	1203	22.75	3.39
2007	LSPN	F021	0	200.0	58	3.00	1260	18.31	4.68
2007	LSPN	F022	1	167.0	51	1.83	1185	19.11	7.53
2007	LSPN	F025	3	156.0	51	1.80	1280	18.34	6.89
2007	LSPN	F026	3	252.0	27	2.15	1272	22.47	2.70
2007	LSPN	F027	2	240.0	27	2.28	1366	23.00	3.04
2007	LSPN	F028	0	253.0	28	1.93	1247	22.45	4.62
2007	LSPN	F029	4	227.0	57	2.73	1470	10.67	8.10
2007	LSPN	F030	1	166.0	51	2.13	1230	18.30	5.15
2007	LSPN	F031	0	190.0	41	2.18	1460	19.64	10.11
2007	LSPN	F032	2	200.0	30	2.00	1185	21.85	5.97
2007	LSPN	F033	0	232.0	44	2.28	1325	18.72	5.36
2007	LSPN	F034	3	208.0	42	2.58	1360	18.90	3.71
2007	LSPN	F035	0	168.0	41	1.95	1530	18.94	29.40
2007	LSPN	F036	0	250.0	44	2.55	1295	19.72	4.03
2007	LSPN	F037	1	217.0	43	2.45	1415	17.93	6.87
2007	LSPN	F038	1	192.0	41	2.58	1650	19.62	3.53
2007	LSPN	F039	2	262.0	29	3.33	1452	23.07	4.16
2007	LSPN	F040	2	220.0	42	3.05	1340	18.80	5.96
2007	LSPN	F041	3	164.0	41	2.20	1410	18.07	20.40
2007	LSPN	F042	0	225.0	44	3.13	1360	18.11	8.55
2007	LSPN	F043	3	170.0	41	3.43	1455	19.04	26.30
2007	LSPN	F045	2	219.0	41	3.58	1585	19.64	4.17
2007	LSPN	F046	4	174.0	42	2.13	1420	18.11	19.50
2007	LSPN	F047	1	217.0	43	3.50	1080	17.66	12.80
2007	LSPN	F048	4	187.0	42	2.00	1254	17.62	10.24
2007	LSPN	F049	2	196.0	44	1.90	1314	17.85	5.03
2007	LSPN	F050	0	175.0	42	2.15	1359	17.59	9.94
2007	LSPN	F051	0	196.0	43	2.08	1275	17.98	5.69
2007	LSPN	F052	5	172.0	42	2.10	1518	17.59	9.15
2007	LSPN	F054	3	182.0	43	2.13	1363	18.14	9.86
2007	LSPN	F055	2	193.0	44	2.55	1327	18.33	7.36
2007	LSPN	F056	2	190.0	62	5.50	1580	17.46	2.95
2009	LSPN	F002	2	264.0	31	2.44	1410	19.40	6.12
2009	LSPN	F005	0	207.0	27	2.11	1435	20.10	2.46
2009	LSPN	F008	0	199.0	27	3.08	1475	21.10	5.43
2009	LSPN	F010	0	258.0	27	3.13	1430	21.10	3.69
2009	LSPN	F022	4	163.0	39	2.30	1440	18.40	5.51
2009	LSPN	F023	2	253.0	31	3.10	1570	21.10	4.44
2009	LSPN	F028	0	268.0	31	2.55	1455	19.20	4.68
2009	LSPN	F030	7	161.0	39	2.23	1525	18.60	5.03
2009	LSPN	F032	2	155.0	39	2.20	1495	18.50	6.97
2009	LSPN	F033	4	260.0	39	3.40	1635	18.70	2.33
2009	LSPN	F038	2	179.0	33	2.85	1439	20.90	3.72
2009	LSPN	F039	1	274.0	39	4.08	1685	21.10	3.55
2009	LSPN	F046	4	134.0	39	2.38	1555	19.30	6.15
2009	LSPN	F048	5	159.0	34	2.43	1262	20.50	5.30
2009	LSPN	F051	4	174.0	34	2.48	1330	19.20	4.19
2009	LSPN	F052	1	144.0	34	2.18	1285	19.30	5.03
2009	LSPN	F053	2	175.0	34	2.25	1410	18.60	3.81
2011	LSPN	F002	6	215.0	57	2.35	1330	18.40	3.72
2011	LSPN	F005	0	193.0	57	2.31	1450	18.50	2.04
2011	LSPN	F008	3	223.0	58	3.05	1390	17.80	5.32
2011	LSPN	F010	5	238.0	59	3.30	1465	17.60	7.38
2011	LSPN	F013	5	192.0	58	2.38	1710	19.80	6.76
2011	LSPN	F014	1	224.0	57	3.18	1338	19.40	3.05
2011	LSPN	F023	2	232.0	57	2.93	1390	19.40	3.07
2011	LSPN	F028	17	235.0	58	2.28	1300	19.50	2.98
2011	LSPN	F030	6	197.0	58	2.08	1272	20.40	5.74
2011	LSPN	F032	9	209.0	59	2.10	1435	18.90	12.00
2011	LSPN	F033	5	255.0	59	3.33	1420	18.80	9.23
2011	LSPN	F039	2	250.0	65	4.65	1485	13.80	4.70
2011	LSPN	F046	1	188.0	65	3.03	1495	13.10	19.50
2011	LSPN	F048	0	197.0	65	3.38	1360	13.30	11.60
2011	LSPN	F051	1	229.0	64	3.35	1340	13.60	12.00
2011	LSPN	F052	4	200.0	64	2.93	1410	12.80	14.00
2011	LSPN	F053	4	243.0	64	3.00	1235	13.30	10.54
2013	LSPN	F001	3	233.0	36	2.49	1401	21.52	5.73
2013	LSPN	F002	3	240.0	35	2.45	1420	21.80	5.54
2013	LSPN	F003	2	217.0	49	2.40	1465	17.22	4.82
2013	LSPN	F004	0	227.0	48	3.18	1540	17.65	4.32
2013	LSPN	F005	1	217.0	35	2.53	1550	20.86	3.67
2013	LSPN	F006	3	239.0	28	2.50	1500	21.07	6.07
2013	LSPN	F007	0	194.0	47	3.88	1470	17.62	6.92
2013	LSPN	F008	1	212.0	47	3.20	1470	17.09	6.84
2013	LSPN	F009	0	181.0	47	2.05	1415	17.33	9.24
2013	LSPN	F010	2	281.0	43	2.03	1465	20.34	3.07
2013	LSPN	F011	2	182.0	36	3.05	1395	20.94	11.30
2013	LSPN	F012	3	275.0	27	4.38	1448	20.93	3.11
2013	LSPN	F013	0	201.0	26	2.33	1430	22.08	4.82
2013	LSPN	F014	1	257.0	26	3.55	1465	22.17	3.07
2013	LSPN	F017	4	190.0	29	2.15	1500	20.40	8.63
2013	LSPN	F018	1	242.0	64	3.20	1265	18.34	3.34
2013	LSPN	F019	1	195.0	64	2.63	1370	17.45	5.85
2013	LSPN	F020	3	267.0	64	2.33	1375	17.82	3.08
2013	LSPN	F021	0	229.0	47	3.50	1495	17.25	5.28
2013	LSPN	F022	3	217.0	34	2.38	1465	21.47	9.04
2013	LSPN	F023	1	278.0	34	3.08	1390	21.50	6.61
2013	LSPN	F024	2	226.0	34	2.90	1430	21.33	6.64
2013	LSPN	F025	3	180.0	36	2.28	1380	19.13	8.83
2013	LSPN	F026	1	275.0	26	2.95	1621	22.62	2.52
2013	LSPN	F027	1	251.0	36	3.43	1440	19.93	5.23
2013	LSPN	F028	0	274.0	26	2.75	1555	22.63	2.38
2013	LSPN	F029	3	266.0	57	3.50	1415	16.69	2.64
2013	LSPN	F030	0	194.0	26	2.18	1485	22.31	5.41
2013	LSPN	F031	0	202.0	63	2.95	1575	17.83	4.92
2013	LSPN	F032	0	210.0	29	2.30	1435	21.62	6.29
2013	LSPN	F033	4	275.0	57	3.68	1480	16.42	2.56
2013	LSPN	F034	3	228.0	29	3.53	1560	21.94	5.37
2013	LSPN	F035	1	176.0	62	2.30	1415	17.30	12.50
2013	LSPN	F036	2	274.0	63	2.38	1515	18.47	3.50
2013	LSPN	F037	2	272.0	35	3.73	1500	21.00	4.20
2013	LSPN	F038	8	221.0	35	3.45	1550	20.82	4.80
2013	LSPN	F039	1	280.0	56	4.40	1455	16.53	4.07
2013	LSPN	F040	1	240.0	35	4.10	1580	20.80	4.19
2013	LSPN	F041	5	172.0	61	2.60	1440	17.30	6.35
2013	LSPN	F042	0	271.0	56	4.00	1480	16.34	2.26
2013	LSPN	F043	1	178.0	61	3.75	1380	17.15	5.04
2013	LSPN	F045	0	223.0	56	4.28	1515	16.30	2.91
2013	LSPN	F046	7	169.0	62	2.30	1580	17.79	18.20
2013	LSPN	F047	1	269.0	50	4.10	1405	17.33	3.82
2013	LSPN	F048	3	186.0	62	2.53	1565	17.75	6.46
2013	LSPN	F049	5	208.0	50	2.58	1390	17.16	4.55
2013	LSPN	F050	5	179.0	50	2.53	1425	17.13	7.43
2013	LSPN	F051	1	214.0	50	2.55	1415	17.18	4.04
2013	LSPN	F052	2	190.0	55	2.58	1560	16.72	6.11
2013	LSPN	F053	3	229.0	54	2.50	1425	16.19	4.70
2013	LSPN	F054	0	214.0	54	2.88	1465	16.25	4.79
2013	LSPN	F055	0	224.0	55	3.15	1505	16.66	4.03
2013	LSPN	F056	1	240.0	55	7.08	1475	16.80	4.64
2016	LSPN	F002	4	261.3	39	2.05	1410	24.00	3.02
2016	LSPN	F005	0	216.2	38	2.23	1640	24.80	1.18
2016	LSPN	F008	0	214.7	38	2.95	1560	23.80	4.83
2016	LSPN	F010	2	281.8	38	2.50	1710	24.10	4.01
2016	LSPN	F013	2	188.1	37	2.58	1425	23.30	8.41
2016	LSPN	F014	3	282.0	39	3.45	1425	24.00	5.30
2016	LSPN	F022	6	200.4	37	2.30	1525	23.60	5.79
2016	LSPN	F023	3	282.0	32	2.75	1420	22.30	2.52
2016	LSPN	F028	2	281.4	31	2.40	1585	23.10	6.56
2016	LSPN	F030	2	190.7	32	2.20	1505	22.60	7.42
2016	LSPN	F032	3	194.2	32	2.00	1595	22.50	3.38
2016	LSPN	F033	2	281.1	31	3.33	1535	23.00	3.32
2016	LSPN	F038	5	211.8	31	3.08	1455	22.90	6.75
2016	LSPN	F039	0	282.8	30	4.00	1495	23.50	4.14
2016	LSPN	F046	2	173.2	30	2.30	1565	22.50	8.80
2016	LSPN	F048	2	207.0	30	2.73	1643	23.40	7.34
2016	LSPN	F051	3	207.9	29	2.48	1525	23.10	8.30
2016	LSPN	F052	5	183.1	29	2.10	1645	23.30	6.06
2016	LSPN	F053	1	202.0	29	2.28	1635	23.27	4.80
2019	LSPN	F002	5	276.8	34	2.38	1680	21.00	8.94
2019	LSPN	F005	2	259.0	34	2.75	1597	20.40	10.41
2019	LSPN	F008	0	254.5	35	3.88	1530	20.70	7.75
2019	LSPN	F013	0	226.2	35	3.10	1475	20.30	11.80
2019	LSPN	F014	1	290.8	36	4.08	1465	20.30	7.46
2019	LSPN	F022	1	242.8	36	3.20	1425	20.00	12.20
2019	LSPN	F023	1	288.8	29	3.53	1430	21.80	7.40
2019	LSPN	F028	2	301.2	29	3.03	1450	21.60	8.67
2019	LSPN	F032	1	205.4	28	2.50	1585	22.20	13.90
2019	LSPN	F033	0	290.5	28	3.83	1510	22.30	7.89
2019	LSPN	F038	0	244.0	28	3.60	1660	22.50	10.30
2019	LSPN	F039	4	297.6	27	4.45	1440	21.90	9.11
2019	LSPN	F046	1	206.6	27	2.70	1490	22.20	16.60
2019	LSPN	F048	0	222.0	27	3.20	1555	22.10	12.50
2019	LSPN	F053	1	239.1	26	2.60	1576	22.80	7.13
2021	LSPN	F001	4	258.0	24	1.44	1328	25.54	5.16
2021	LSPN	F002	2	260.0	24	2.55	1422	26.06	4.32
2021	LSPN	F003	5	252.0	25	2.38	1610	26.10	3.64
2021	LSPN	F004	1	255.0	25	2.98	1585	26.45	5.72
2021	LSPN	F005	2	252.0	25	2.30	1510	26.08	5.55
2021	LSPN	F006	2	262.0	25	2.65	1480	25.47	4.98
2021	LSPN	F007	0	239.0	24	3.68	1409	25.94	7.37
2021	LSPN	F008	0	243.0	26	3.00	1560	25.38	6.69
2021	LSPN	F009	1	228.0	26	1.93	1515	25.57	11.40
2021	LSPN	F010	1	276.0	24	3.05	1438	25.68	4.17
2021	LSPN	F011	0	231.0	26	3.05	1455	25.38	5.91
2021	LSPN	F012	0	274.0	26	4.48	1440	25.01	9.42
2021	LSPN	F013	3	193.0	32	1.88	1727	22.89	9.31
2021	LSPN	F014	1	276.0	32	3.05	1700	22.64	5.03
2021	LSPN	F017	2	226.0	33	1.88	1453	21.74	7.86
2021	LSPN	F018	2	274.0	32	2.85	1610	22.43	7.74
2021	LSPN	F019	1	232.0	33	1.88	1497	21.88	5.28
2021	LSPN	F020	5	283.0	32	2.08	1505	22.66	6.28
2021	LSPN	F021	0	263.0	31	2.90	1698	22.98	5.40
2021	LSPN	F022	1	211.0	31	2.00	1766	23.28	8.18
2021	LSPN	F023	0	283.0	31	2.75	1603	23.22	2.78
2021	LSPN	F024	1	231.0	30	2.73	1645	23.56	5.75
2021	LSPN	F025	4	207.0	30	2.03	1715	23.95	9.87
2021	LSPN	F026	4	284.0	31	2.75	1486	22.60	5.50
2021	LSPN	F027	3	263.0	30	3.23	1608	23.23	7.53
2021	LSPN	F028	4	286.0	30	2.55	1466	22.86	6.52
2021	LSPN	F029	0	280.9	33	3.05	1432	21.60	6.56
2021	LSPN	F030	2	216.0	33	2.05	1490	21.91	7.17
2021	LSPN	F031	5	238.9	33	2.75	1460	21.70	6.83
2021	LSPN	F032	3	221.8	33	2.05	1455	21.90	8.25
2021	LSPN	F033	1	278.0	44	3.43	1448	19.36	4.99
2021	LSPN	F034	4	254.0	44	3.40	1526	19.51	6.21
2021	LSPN	F035	1	215.0	44	2.40	1613	19.50	7.43
2021	LSPN	F036	2	290.0	38	2.43	1584	20.77	3.61
2021	LSPN	F037	1	274.0	45	3.20	1525	19.39	6.53
2021	LSPN	F038	3	227.0	45	2.93	1585	19.63	5.93
2021	LSPN	F039	0	280.0	45	3.80	1517	19.09	4.27
2021	LSPN	F040	0	258.0	47	3.70	1466	19.76	3.90
2021	LSPN	F041	0	209.0	47	2.53	1493	19.59	8.51
2021	LSPN	F042	2	279.0	47	3.53	1433	19.37	3.43
2021	LSPN	F043	0	215.0	52	3.53	1350	19.50	10.75
2021	LSPN	F045	3	241.0	52	3.75	1395	20.00	3.45
2021	LSPN	F046	4	197.0	52	2.28	1450	19.20	8.89
2021	LSPN	F047	0	276.0	53	3.95	1535	20.21	3.01
2021	LSPN	F048	0	225.0	53	2.43	1578	20.33	4.98
2021	LSPN	F049	0	232.0	53	2.13	1618	20.43	3.15
2021	LSPN	F050	4	224.5	53	2.23	1567	20.60	5.36
2021	LSPN	F051	0	238.0	51	2.48	1640	20.40	3.51
2021	LSPN	F052	1	216.2	53	2.05	1504	20.30	4.68
2021	LSPN	F053	4	231.0	51	2.28	1573	20.18	3.27
2021	LSPN	F054	1	224.2	53	2.38	1440	20.30	4.92
2021	LSPN	F055	3	240.3	51	3.00	1610	20.50	3.80
2021	LSPN	F056	2	267.1	47	6.78	1424	19.60	3.98
2002	LSPS	F057	5	284.0	48	4.48	1680	18.90	8.20
2002	LSPS	F058	2	278.0	48	4.98	1697	19.10	7.72
2002	LSPS	F059	4	291.0	55	3.80	1687	19.90	2.11
2002	LSPS	F060	1	279.0	48	4.00	1579	19.80	7.18
2002	LSPS	F061	0	285.0	55	5.09	1581	19.90	2.45
2002	LSPS	F062	0	287.0	61	4.13	1415	17.40	1.97
2002	LSPS	F064	1	285.0	56	2.53	1647	19.40	3.97
2002	LSPS	F065	2	288.0	49	2.43	1755	18.00	4.74
2002	LSPS	F067	3	287.0	48	2.38	1298	19.30	4.14
